no,time,src,src_port,dst,dst_port,protocol,length,info
480,10.652062,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=88845 Ack=1 Win=64256 Len=1460
481,10.652074,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=90305 Ack=1 Win=64256 Len=1460
482,10.652087,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=91765 Ack=1 Win=64256 Len=1460
483,10.652097,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=93225 Ack=1 Win=64256 Len=1460
484,10.652107,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=94685 Ack=1 Win=64256 Len=1460
485,10.652116,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=96145 Ack=1 Win=64256 Len=1460"
486,10.652141,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1 Ack=91765 Win=48128 Len=0
487,10.652243,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1 Ack=97605 Win=42240 Len=0
488,10.652267,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=97605 Ack=1 Win=64256 Len=1460
489,10.652303,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=99065 Ack=1 Win=64256 Len=1460
490,10.652315,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=100525 Ack=1 Win=64256 Len=1460
491,10.652322,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=101985 Ack=1 Win=64256 Len=1460
492,10.652331,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=103445 Ack=1 Win=64256 Len=1460
493,10.652338,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=104905 Ack=1 Win=64256 Len=1460"
494,10.652398,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=106365 Ack=1 Win=64256 Len=1460
495,10.65241,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=107825 Ack=1 Win=64256 Len=1460
496,10.652419,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=109285 Ack=1 Win=64256 Len=1460
497,10.652428,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=110745 Ack=1 Win=64256 Len=1460
498,10.652436,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=112205 Ack=1 Win=64256 Len=1460
499,10.652444,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=113665 Ack=1 Win=64256 Len=1460
500,10.652451,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=115125 Ack=1 Win=64256 Len=1460
501,10.652459,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=116585 Ack=1 Win=64256 Len=1460
502,10.652473,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=118045 Ack=1 Win=64256 Len=1460"
503,10.652546,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=119505 Ack=1 Win=64256 Len=1460
504,10.652555,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=120965 Ack=1 Win=64256 Len=1460
505,10.652562,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=122425 Ack=1 Win=64256 Len=1460
506,10.652568,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=123885 Ack=1 Win=64256 Len=1460
507,10.652575,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=125345 Ack=1 Win=64256 Len=1460
508,10.652581,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=126805 Ack=1 Win=64256 Len=1460
509,10.652586,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=128265 Ack=1 Win=64256 Len=1460
510,10.652594,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=129725 Ack=1 Win=64256 Len=1460
511,10.652618,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=131185 Ack=1 Win=64256 Len=1460
512,10.652633,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=132645 Ack=1 Win=64256 Len=1460"
513,10.652715,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=134105 Ack=1 Win=64256 Len=1460
514,10.652751,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=135565 Ack=1 Win=64256 Len=1460
515,10.652818,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=137025 Ack=1 Win=64256 Len=1460"
516,10.652871,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1 Ack=137025 Win=2816 Len=0
517,10.653269,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1 Ack=138485 Win=65536 Len=0
518,10.653472,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=138485 Ack=1 Win=64256 Len=1460
519,10.653521,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=139945 Ack=1 Win=64256 Len=1460
520,10.653586,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=141405 Ack=1 Win=64256 Len=1460
521,10.65362,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=142865 Ack=1 Win=64256 Len=1460
522,10.653653,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1 Ack=141405 Win=65536 Len=0
523,10.653852,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=144325 Ack=1 Win=64256 Len=1460
524,10.653907,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1 Ack=145785 Win=65536 Len=0
525,10.653907,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=145785 Ack=1 Win=64256 Len=1460
526,10.653947,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=147245 Ack=1 Win=64256 Len=1460
527,10.653979,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=148705 Ack=1 Win=64256 Len=1460
528,10.65399,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=150165 Ack=1 Win=64256 Len=1460
529,10.654,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=151625 Ack=1 Win=64256 Len=1460
530,10.654008,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=153085 Ack=1 Win=64256 Len=1460
531,10.654018,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=154545 Ack=1 Win=64256 Len=1460
532,10.654027,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=156005 Ack=1 Win=64256 Len=1460
533,10.654035,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=157465 Ack=1 Win=64256 Len=1460"
534,10.654153,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=158925 Ack=1 Win=64256 Len=1460
535,10.654187,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=160385 Ack=1 Win=64256 Len=1460
536,10.654218,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=161845 Ack=1 Win=64256 Len=1460
537,10.654252,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=163305 Ack=1 Win=64256 Len=1460
538,10.654273,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=164765 Ack=1 Win=64256 Len=1460
539,10.654284,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=166225 Ack=1 Win=64256 Len=1460
540,10.654294,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=167685 Ack=1 Win=64256 Len=1460
541,10.654303,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=169145 Ack=1 Win=64256 Len=1460"
542,10.654392,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1 Ack=170605 Win=42240 Len=0
543,10.654423,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=170605 Ack=1 Win=64256 Len=1460
544,10.654449,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=172065 Ack=1 Win=64256 Len=1460
545,10.654465,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=173525 Ack=1 Win=64256 Len=1460
546,10.654473,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=174985 Ack=1 Win=64256 Len=1460
547,10.654481,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=176445 Ack=1 Win=64256 Len=1460
548,10.654488,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=177905 Ack=1 Win=64256 Len=1460
549,10.654495,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=179365 Ack=1 Win=64256 Len=1460
550,10.654502,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=180825 Ack=1 Win=64256 Len=1460
551,10.654509,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=182285 Ack=1 Win=64256 Len=1460"
552,10.654656,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=183745 Ack=1 Win=64256 Len=1460
553,10.654668,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=185205 Ack=1 Win=64256 Len=1460"
554,10.654767,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=186665 Ack=1 Win=64256 Len=1460
555,10.65478,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=188125 Ack=1 Win=64256 Len=1460
556,10.654789,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=189585 Ack=1 Win=64256 Len=1460
557,10.6548,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=191045 Ack=1 Win=64256 Len=1460
558,10.654808,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=192505 Ack=1 Win=64256 Len=1460
559,10.654817,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=193965 Ack=1 Win=64256 Len=1460
560,10.654825,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=195425 Ack=1 Win=64256 Len=1460
561,10.654842,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=196885 Ack=1 Win=64256 Len=1460
562,10.654873,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=198345 Ack=1 Win=64256 Len=1460
563,10.654898,192.168.80.16,4444,192.168.80.17,49161,TCP,516,"4444 -> 49161 [PSH, ACK] Seq=199805 Ack=1 Win=64256 Len=462"
564,10.654925,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1 Ack=198345 Win=14592 Len=0
565,10.655159,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1 Ack=200267 Win=12544 Len=0
566,10.655523,192.168.80.17,[TCP,192.168.80.16,Update],TCP,54,[TCP Window Update] 49161 -> 4444 [ACK] Seq=1 Ack=200267 Win=65536 Len=0
567,10.866928,192.168.80.16,4444,192.168.80.17,49161,TCP,441,"4444 -> 49161 [PSH, ACK] Seq=200267 Ack=1 Win=64256 Len=387"
568,10.917005,192.168.80.17,49161,192.168.80.16,4444,TCP,451,"49161 -> 4444 [PSH, ACK] Seq=1 Ack=200654 Win=65280 Len=397"
569,10.917188,192.168.80.16,4444,192.168.80.17,49161,TCP,60,4444 -> 49161 [ACK] Seq=200654 Ack=398 Win=64128 Len=0
570,10.920318,192.168.80.16,4444,192.168.80.17,49161,TCP,182,"4444 -> 49161 [PSH, ACK] Seq=200654 Ack=398 Win=64128 Len=128"
571,10.994622,192.168.80.17,49161,192.168.80.16,4444,TCP,566,"49161 -> 4444 [PSH, ACK] Seq=398 Ack=200782 Win=65024 Len=512"
572,10.994919,192.168.80.16,4444,192.168.80.17,49161,TCP,60,4444 -> 49161 [ACK] Seq=200782 Ack=910 Win=64128 Len=0
573,11.082099,192.168.80.16,4444,192.168.80.17,49161,TCP,182,"4444 -> 49161 [PSH, ACK] Seq=200782 Ack=910 Win=64128 Len=128"
574,11.152156,192.168.80.17,49161,192.168.80.16,4444,TCP,198,"49161 -> 4444 [PSH, ACK] Seq=910 Ack=200910 Win=65024 Len=144"
575,11.152448,192.168.80.16,4444,192.168.80.17,49161,TCP,60,4444 -> 49161 [ACK] Seq=200910 Ack=1054 Win=64128 Len=0
576,11.393738,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=200910 Ack=1054 Win=64128 Len=1460
577,11.39376,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=202370 Ack=1054 Win=64128 Len=1460"
578,11.393843,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=203830 Ack=1054 Win=64128 Len=1460
579,11.393857,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=205290 Ack=1054 Win=64128 Len=1460"
580,11.393868,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=203830 Win=65536 Len=0
581,11.393929,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=206750 Ack=1054 Win=64128 Len=1460
582,11.393937,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=206750 Win=65536 Len=0
583,11.393942,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=208210 Ack=1054 Win=64128 Len=1460"
584,11.394001,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=209670 Win=65536 Len=0
585,11.394001,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=209670 Ack=1054 Win=64128 Len=1460
586,11.394013,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=211130 Ack=1054 Win=64128 Len=1460"
587,11.394061,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=212590 Win=62720 Len=0
588,11.394075,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=212590 Ack=1054 Win=64128 Len=1460
589,11.394085,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=214050 Ack=1054 Win=64128 Len=1460"
590,11.394137,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=215510 Win=59648 Len=0
591,11.394187,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=215510 Ack=1054 Win=64128 Len=1460
592,11.394203,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=216970 Ack=1054 Win=64128 Len=1460"
593,11.39425,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=218430 Ack=1054 Win=64128 Len=1460
594,11.394262,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=218430 Win=56832 Len=0
595,11.394295,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=219890 Ack=1054 Win=64128 Len=1460"
596,11.394373,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=219890 Win=65536 Len=0
597,11.39438,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=221350 Ack=1054 Win=64128 Len=1460
598,11.394407,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=222810 Ack=1054 Win=64128 Len=1460"
599,11.394578,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=222810 Win=62720 Len=0
600,11.394777,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=224270 Ack=1054 Win=64128 Len=1460
601,11.39478,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=224270 Win=65536 Len=0
602,11.394981,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=225730 Ack=1054 Win=64128 Len=1460"
603,11.395045,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=227190 Win=65536 Len=0
604,11.395146,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=227190 Ack=1054 Win=64128 Len=1460
605,11.395158,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=228650 Ack=1054 Win=64128 Len=1460"
606,11.395213,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=230110 Ack=1054 Win=64128 Len=1460
607,11.395228,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=231570 Ack=1054 Win=64128 Len=1460"
608,11.395282,192.168.80.16,4444,192.168.80.17,49161,TCP,702,"4444 -> 49161 [PSH, ACK] Seq=233030 Ack=1054 Win=64128 Len=648"
609,11.396395,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=233678 Ack=1054 Win=64128 Len=1460
610,11.396417,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=235138 Ack=1054 Win=64128 Len=1460"
611,11.396489,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=236598 Ack=1054 Win=64128 Len=1460
612,11.396501,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=238058 Ack=1054 Win=64128 Len=1460"
613,11.396556,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=239518 Ack=1054 Win=64128 Len=1460
614,11.396567,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=240978 Ack=1054 Win=64128 Len=1460"
615,11.396613,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=242438 Ack=1054 Win=64128 Len=1460
616,11.396623,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=243898 Ack=1054 Win=64128 Len=1460"
617,11.396669,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=245358 Ack=1054 Win=64128 Len=1460
618,11.396679,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=246818 Ack=1054 Win=64128 Len=1460"
619,11.396726,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=248278 Ack=1054 Win=64128 Len=1460
620,11.396823,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=249738 Ack=1054 Win=64128 Len=1460"
621,11.396915,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=251198 Ack=1054 Win=64128 Len=1460
622,11.396949,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=252658 Ack=1054 Win=64128 Len=1460"
623,11.397035,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=254118 Ack=1054 Win=64128 Len=1460
624,11.397067,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=255578 Ack=1054 Win=64128 Len=1460"
625,11.397206,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=257038 Ack=1054 Win=64128 Len=1460
626,11.39724,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=258498 Ack=1054 Win=64128 Len=1460"
627,11.397349,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=259958 Ack=1054 Win=64128 Len=1460
628,11.397384,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=261418 Ack=1054 Win=64128 Len=1460"
629,11.397459,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=262878 Ack=1054 Win=64128 Len=1460
630,11.397472,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=264338 Ack=1054 Win=64128 Len=1460"
631,11.397732,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=265798 Ack=1054 Win=64128 Len=1460
632,11.420015,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=267258 Win=26880 Len=0
633,11.420237,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=267258 Ack=1054 Win=64128 Len=1460
634,11.420296,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=268718 Ack=1054 Win=64128 Len=1460"
635,11.420386,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=270178 Ack=1054 Win=64128 Len=1460
636,11.420404,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=271638 Ack=1054 Win=64128 Len=1460"
637,11.420484,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=273098 Ack=1054 Win=64128 Len=1460
638,11.420495,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=274558 Ack=1054 Win=64128 Len=1460"
639,11.42055,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=276018 Ack=1054 Win=64128 Len=1460
640,11.420563,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=277478 Ack=1054 Win=64128 Len=1460"
641,11.420622,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=278938 Ack=1054 Win=64128 Len=1460
642,11.420633,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=280398 Ack=1054 Win=64128 Len=1460"
643,11.420686,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=281858 Ack=1054 Win=64128 Len=1460
644,11.420711,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=283318 Ack=1054 Win=64128 Len=1460"
645,11.420783,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=284778 Ack=1054 Win=64128 Len=1460
646,11.420795,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=286238 Ack=1054 Win=64128 Len=1460"
647,11.420845,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=287698 Ack=1054 Win=64128 Len=1460
648,11.420854,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=289158 Ack=1054 Win=64128 Len=1460"
649,11.420905,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=290618 Ack=1054 Win=64128 Len=1460
650,11.420916,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=292078 Ack=1054 Win=64128 Len=1460"
651,11.432998,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=293538 Win=768 Len=0
652,11.433089,192.168.80.17,[TCP,192.168.80.16,Update],TCP,54,[TCP Window Update] 49161 -> 4444 [ACK] Seq=1054 Ack=293538 Win=65536 Len=0
653,11.433184,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=293538 Ack=1054 Win=64128 Len=1460
654,11.433199,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=294998 Ack=1054 Win=64128 Len=1460"
655,11.433244,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=296458 Ack=1054 Win=64128 Len=1460
656,11.433251,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=296458 Win=62720 Len=0
657,11.433256,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=297918 Ack=1054 Win=64128 Len=1460"
658,11.433326,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=299378 Ack=1054 Win=64128 Len=1460
659,11.433337,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=300838 Ack=1054 Win=64128 Len=1460"
660,11.433376,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=302298 Ack=1054 Win=64128 Len=1460
